data\WEATHER.arff, Horizontal, 1, 0.6862162013326725, 14340
data\WEATHER.arff, Horizontal, 4, 0.6862162013326725, 5382
data\ELEC.arff, Horizontal, 4, 0.6412429378531074, 1374
data\ELEC.arff, Horizontal, 4, 0.6412429378531074, 2983
